leaves,x0,x1,x2,x3,bottom_permutation,top_permutation,permutation,orbits
25,4,0,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 16)(2 19)(3 11)(4 6)(5 8)(7 10)(9 13)(12 15)(14 17)(18 21)(20 23)(22 25),"[[24, 21, 18, 15, 12, 9, 13, 16, 1, 4, 6, 3, 11, 14, 17, 20, 23, 25, 22, 19, 2, 0], [8, 5], [10, 7]]",3
27,4,1,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 26)(1 19)(2 18)(3 11)(4 6)(5 8)(7 10)(9 13)(12 15)(14 17)(16 21)(20 23)(22 25)(24 27),"[[26, 23, 20, 17, 14, 11, 3, 6, 4, 1, 19, 22, 25, 27, 24, 21, 16, 13, 9, 12, 15, 18, 2, 0], [8, 5], [10, 7]]",3
29,4,2,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 29),(0 28)(1 21)(2 18)(3 11)(4 6)(5 8)(7 10)(9 13)(12 15)(14 17)(16 20)(19 23)(22 25)(24 27)(26 29),"[[28, 25, 22, 19, 23, 26, 29, 27, 24, 21, 1, 4, 6, 3, 11, 14, 17, 20, 16, 13, 9, 12, 15, 18, 2, 0], [8, 5], [10, 7]]",3
31,4,3,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 31),(0 30)(1 23)(2 18)(3 11)(4 6)(5 8)(7 10)(9 13)(12 15)(14 17)(16 20)(19 22)(21 25)(24 27)(26 29)(28 31),"[[30, 27, 24, 21, 25, 28, 31, 29, 26, 23, 1, 4, 6, 3, 11, 14, 17, 20, 16, 13, 9, 12, 15, 18, 2, 0], [8, 5], [10, 7], [22, 19]]",4
33,4,4,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 33),(0 32)(1 25)(2 18)(3 11)(4 6)(5 8)(7 10)(9 13)(12 15)(14 17)(16 20)(19 22)(21 24)(23 27)(26 29)(28 31)(30 33),"[[32, 29, 26, 23, 27, 30, 33, 31, 28, 25, 1, 4, 6, 3, 11, 14, 17, 20, 16, 13, 9, 12, 15, 18, 2, 0], [8, 5], [10, 7], [22, 19], [24, 21]]",5
13,0,0,0,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 13),(0 2)(1 11)(3 13)(4 6)(5 8)(7 10)(9 12),"[[2, 0], [11, 13, 3, 6, 4, 1], [8, 5], [10, 7], [12, 9]]",5
13,0,1,0,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 13),(0 3)(1 13)(2 11)(4 6)(5 8)(7 10)(9 12),"[[3, 6, 4, 1, 13, 11, 2, 0], [8, 5], [10, 7], [12, 9]]",4
15,0,2,0,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 15),(0 13)(1 15)(2 11)(3 14)(4 6)(5 8)(7 10)(9 12),"[[13, 15, 1, 4, 6, 3, 14, 11, 2, 0], [8, 5], [10, 7], [12, 9]]",4
17,0,3,0,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 17),(0 15)(1 17)(2 11)(3 14)(4 6)(5 8)(7 10)(9 12)(13 16),"[[15, 17, 1, 4, 6, 3, 14, 11, 2, 0], [8, 5], [10, 7], [12, 9], [16, 13]]",5
19,0,4,0,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 19),(0 17)(1 19)(2 11)(3 14)(4 6)(5 8)(7 10)(9 12)(13 16)(15 18),"[[17, 19, 1, 4, 6, 3, 14, 11, 2, 0], [8, 5], [10, 7], [12, 9], [16, 13], [18, 15]]",6
13,1,0,0,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 13),(0 11)(1 3)(2 13)(4 6)(5 8)(7 10)(9 12),"[[11, 13, 2, 0], [3, 6, 4, 1], [8, 5], [10, 7], [12, 9]]",5
15,1,1,0,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 15),(0 14)(1 13)(2 11)(3 15)(4 6)(5 8)(7 10)(9 12),"[[14, 11, 2, 0], [13, 15, 3, 6, 4, 1], [8, 5], [10, 7], [12, 9]]",5
17,1,2,0,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 17),(0 16)(1 15)(2 11)(3 14)(4 6)(5 8)(7 10)(9 12)(13 17),"[[16, 13, 17, 15, 1, 4, 6, 3, 14, 11, 2, 0], [8, 5], [10, 7], [12, 9]]",4
19,1,3,0,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 19),(0 18)(1 17)(2 11)(3 14)(4 6)(5 8)(7 10)(9 12)(13 16)(15 19),"[[18, 15, 19, 17, 1, 4, 6, 3, 14, 11, 2, 0], [8, 5], [10, 7], [12, 9], [16, 13]]",5
21,1,4,0,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 20)(1 19)(2 11)(3 14)(4 6)(5 8)(7 10)(9 12)(13 16)(15 18)(17 21),"[[20, 17, 21, 19, 1, 4, 6, 3, 14, 11, 2, 0], [8, 5], [10, 7], [12, 9], [16, 13], [18, 15]]",6
15,2,0,0,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 15),(0 14)(1 3)(2 13)(4 6)(5 8)(7 10)(9 12)(11 15),"[[14, 11, 15, 13, 2, 0], [3, 6, 4, 1], [8, 5], [10, 7], [12, 9]]",5
17,2,1,0,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 17),(0 16)(1 13)(2 11)(3 15)(4 6)(5 8)(7 10)(9 12)(14 17),"[[16, 13, 1, 4, 6, 3, 15, 17, 14, 11, 2, 0], [8, 5], [10, 7], [12, 9]]",4
19,2,2,0,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 19),(0 18)(1 15)(2 11)(3 14)(4 6)(5 8)(7 10)(9 12)(13 17)(16 19),"[[18, 15, 1, 4, 6, 3, 14, 11, 2, 0], [8, 5], [10, 7], [12, 9], [17, 19, 16, 13]]",5
21,2,3,0,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 20)(1 17)(2 11)(3 14)(4 6)(5 8)(7 10)(9 12)(13 16)(15 19)(18 21),"[[20, 17, 1, 4, 6, 3, 14, 11, 2, 0], [8, 5], [10, 7], [12, 9], [16, 13], [19, 21, 18, 15]]",6
23,2,4,0,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 22)(1 19)(2 11)(3 14)(4 6)(5 8)(7 10)(9 12)(13 16)(15 18)(17 21)(20 23),"[[22, 19, 1, 4, 6, 3, 14, 11, 2, 0], [8, 5], [10, 7], [12, 9], [16, 13], [18, 15], [21, 23, 20, 17]]",7
17,3,0,0,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 17),(0 16)(1 3)(2 13)(4 6)(5 8)(7 10)(9 12)(11 15)(14 17),"[[16, 13, 2, 0], [3, 6, 4, 1], [8, 5], [10, 7], [12, 9], [15, 17, 14, 11]]",6
19,3,1,0,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 19),(0 18)(1 13)(2 11)(3 15)(4 6)(5 8)(7 10)(9 12)(14 17)(16 19),"[[18, 15, 3, 6, 4, 1, 13, 16, 19, 17, 14, 11, 2, 0], [8, 5], [10, 7], [12, 9]]",4
21,3,2,0,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 20)(1 15)(2 11)(3 14)(4 6)(5 8)(7 10)(9 12)(13 17)(16 19)(18 21),"[[20, 17, 13, 16, 19, 21, 18, 15, 1, 4, 6, 3, 14, 11, 2, 0], [8, 5], [10, 7], [12, 9]]",4
23,3,3,0,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 22)(1 17)(2 11)(3 14)(4 6)(5 8)(7 10)(9 12)(13 16)(15 19)(18 21)(20 23),"[[22, 19, 15, 18, 21, 23, 20, 17, 1, 4, 6, 3, 14, 11, 2, 0], [8, 5], [10, 7], [12, 9], [16, 13]]",5
25,3,4,0,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 19)(2 11)(3 14)(4 6)(5 8)(7 10)(9 12)(13 16)(15 18)(17 21)(20 23)(22 25),"[[24, 21, 17, 20, 23, 25, 22, 19, 1, 4, 6, 3, 14, 11, 2, 0], [8, 5], [10, 7], [12, 9], [16, 13], [18, 15]]",6
19,4,0,0,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 19),(0 18)(1 3)(2 13)(4 6)(5 8)(7 10)(9 12)(11 15)(14 17)(16 19),"[[18, 15, 11, 14, 17, 19, 16, 13, 2, 0], [3, 6, 4, 1], [8, 5], [10, 7], [12, 9]]",5
21,4,1,0,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 20)(1 13)(2 11)(3 15)(4 6)(5 8)(7 10)(9 12)(14 17)(16 19)(18 21),"[[20, 17, 14, 11, 2, 0], [13, 16, 19, 21, 18, 15, 3, 6, 4, 1], [8, 5], [10, 7], [12, 9]]",5
23,4,2,0,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 22)(1 15)(2 11)(3 14)(4 6)(5 8)(7 10)(9 12)(13 17)(16 19)(18 21)(20 23),"[[22, 19, 16, 13, 17, 20, 23, 21, 18, 15, 1, 4, 6, 3, 14, 11, 2, 0], [8, 5], [10, 7], [12, 9]]",4
25,4,3,0,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 17)(2 11)(3 14)(4 6)(5 8)(7 10)(9 12)(13 16)(15 19)(18 21)(20 23)(22 25),"[[24, 21, 18, 15, 19, 22, 25, 23, 20, 17, 1, 4, 6, 3, 14, 11, 2, 0], [8, 5], [10, 7], [12, 9], [16, 13]]",5
27,4,4,0,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 26)(1 19)(2 11)(3 14)(4 6)(5 8)(7 10)(9 12)(13 16)(15 18)(17 21)(20 23)(22 25)(24 27),"[[26, 23, 20, 17, 21, 24, 27, 25, 22, 19, 1, 4, 6, 3, 14, 11, 2, 0], [8, 5], [10, 7], [12, 9], [16, 13], [18, 15]]",6
15,0,0,1,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 15),(0 2)(1 14)(3 13)(4 6)(5 8)(7 10)(9 12)(11 15),"[[2, 0], [14, 11, 15, 13, 3, 6, 4, 1], [8, 5], [10, 7], [12, 9]]",5
15,0,1,1,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 15),(0 11)(1 15)(2 14)(3 13)(4 6)(5 8)(7 10)(9 12),"[[11, 14, 2, 0], [15, 13, 3, 6, 4, 1], [8, 5], [10, 7], [12, 9]]",5
17,0,2,1,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 17),(0 15)(1 17)(2 14)(3 13)(4 6)(5 8)(7 10)(9 12)(11 16),"[[15, 17, 1, 4, 6, 3, 13, 16, 11, 14, 2, 0], [8, 5], [10, 7], [12, 9]]",4
19,0,3,1,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 19),(0 17)(1 19)(2 14)(3 13)(4 6)(5 8)(7 10)(9 12)(11 16)(15 18),"[[17, 19, 1, 4, 6, 3, 13, 16, 11, 14, 2, 0], [8, 5], [10, 7], [12, 9], [18, 15]]",5
21,0,4,1,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 19)(1 21)(2 14)(3 13)(4 6)(5 8)(7 10)(9 12)(11 16)(15 18)(17 20),"[[19, 21, 1, 4, 6, 3, 13, 16, 11, 14, 2, 0], [8, 5], [10, 7], [12, 9], [18, 15], [20, 17]]",6
15,1,0,1,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 15),(0 14)(1 11)(2 15)(3 13)(4 6)(5 8)(7 10)(9 12),"[[14, 11, 1, 4, 6, 3, 13, 15, 2, 0], [8, 5], [10, 7], [12, 9]]",4
17,1,1,1,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 17),(0 16)(1 15)(2 14)(3 13)(4 6)(5 8)(7 10)(9 12)(11 17),"[[16, 13, 3, 6, 4, 1, 15, 17, 11, 14, 2, 0], [8, 5], [10, 7], [12, 9]]",4
19,1,2,1,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 19),(0 18)(1 17)(2 14)(3 13)(4 6)(5 8)(7 10)(9 12)(11 16)(15 19),"[[18, 15, 19, 17, 1, 4, 6, 3, 13, 16, 11, 14, 2, 0], [8, 5], [10, 7], [12, 9]]",4
21,1,3,1,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 20)(1 19)(2 14)(3 13)(4 6)(5 8)(7 10)(9 12)(11 16)(15 18)(17 21),"[[20, 17, 21, 19, 1, 4, 6, 3, 13, 16, 11, 14, 2, 0], [8, 5], [10, 7], [12, 9], [18, 15]]",5
23,1,4,1,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 22)(1 21)(2 14)(3 13)(4 6)(5 8)(7 10)(9 12)(11 16)(15 18)(17 20)(19 23),"[[22, 19, 23, 21, 1, 4, 6, 3, 13, 16, 11, 14, 2, 0], [8, 5], [10, 7], [12, 9], [18, 15], [20, 17]]",6
17,2,0,1,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 17),(0 16)(1 11)(2 15)(3 13)(4 6)(5 8)(7 10)(9 12)(14 17),"[[16, 13, 3, 6, 4, 1, 11, 14, 17, 15, 2, 0], [8, 5], [10, 7], [12, 9]]",4
19,2,1,1,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 19),(0 18)(1 15)(2 14)(3 13)(4 6)(5 8)(7 10)(9 12)(11 17)(16 19),"[[18, 15, 1, 4, 6, 3, 13, 16, 19, 17, 11, 14, 2, 0], [8, 5], [10, 7], [12, 9]]",4
21,2,2,1,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 20)(1 17)(2 14)(3 13)(4 6)(5 8)(7 10)(9 12)(11 16)(15 19)(18 21),"[[20, 17, 1, 4, 6, 3, 13, 16, 11, 14, 2, 0], [8, 5], [10, 7], [12, 9], [19, 21, 18, 15]]",5
23,2,3,1,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 22)(1 19)(2 14)(3 13)(4 6)(5 8)(7 10)(9 12)(11 16)(15 18)(17 21)(20 23),"[[22, 19, 1, 4, 6, 3, 13, 16, 11, 14, 2, 0], [8, 5], [10, 7], [12, 9], [18, 15], [21, 23, 20, 17]]",6
25,2,4,1,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 21)(2 14)(3 13)(4 6)(5 8)(7 10)(9 12)(11 16)(15 18)(17 20)(19 23)(22 25),"[[24, 21, 1, 4, 6, 3, 13, 16, 11, 14, 2, 0], [8, 5], [10, 7], [12, 9], [18, 15], [20, 17], [23, 25, 22, 19]]",7
19,3,0,1,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 19),(0 18)(1 11)(2 15)(3 13)(4 6)(5 8)(7 10)(9 12)(14 17)(16 19),"[[18, 15, 2, 0], [11, 14, 17, 19, 16, 13, 3, 6, 4, 1], [8, 5], [10, 7], [12, 9]]",5
21,3,1,1,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 20)(1 15)(2 14)(3 13)(4 6)(5 8)(7 10)(9 12)(11 17)(16 19)(18 21),"[[20, 17, 11, 14, 2, 0], [15, 18, 21, 19, 16, 13, 3, 6, 4, 1], [8, 5], [10, 7], [12, 9]]",5
23,3,2,1,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 22)(1 17)(2 14)(3 13)(4 6)(5 8)(7 10)(9 12)(11 16)(15 19)(18 21)(20 23),"[[22, 19, 15, 18, 21, 23, 20, 17, 1, 4, 6, 3, 13, 16, 11, 14, 2, 0], [8, 5], [10, 7], [12, 9]]",4
25,3,3,1,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 19)(2 14)(3 13)(4 6)(5 8)(7 10)(9 12)(11 16)(15 18)(17 21)(20 23)(22 25),"[[24, 21, 17, 20, 23, 25, 22, 19, 1, 4, 6, 3, 13, 16, 11, 14, 2, 0], [8, 5], [10, 7], [12, 9], [18, 15]]",5
27,3,4,1,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 26)(1 21)(2 14)(3 13)(4 6)(5 8)(7 10)(9 12)(11 16)(15 18)(17 20)(19 23)(22 25)(24 27),"[[26, 23, 19, 22, 25, 27, 24, 21, 1, 4, 6, 3, 13, 16, 11, 14, 2, 0], [8, 5], [10, 7], [12, 9], [18, 15], [20, 17]]",6
21,4,0,1,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 20)(1 11)(2 15)(3 13)(4 6)(5 8)(7 10)(9 12)(14 17)(16 19)(18 21),"[[20, 17, 14, 11, 1, 4, 6, 3, 13, 16, 19, 21, 18, 15, 2, 0], [8, 5], [10, 7], [12, 9]]",4
23,4,1,1,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 22)(1 15)(2 14)(3 13)(4 6)(5 8)(7 10)(9 12)(11 17)(16 19)(18 21)(20 23),"[[22, 19, 16, 13, 3, 6, 4, 1, 15, 18, 21, 23, 20, 17, 11, 14, 2, 0], [8, 5], [10, 7], [12, 9]]",4
25,4,2,1,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 17)(2 14)(3 13)(4 6)(5 8)(7 10)(9 12)(11 16)(15 19)(18 21)(20 23)(22 25),"[[24, 21, 18, 15, 19, 22, 25, 23, 20, 17, 1, 4, 6, 3, 13, 16, 11, 14, 2, 0], [8, 5], [10, 7], [12, 9]]",4
27,4,3,1,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 26)(1 19)(2 14)(3 13)(4 6)(5 8)(7 10)(9 12)(11 16)(15 18)(17 21)(20 23)(22 25)(24 27),"[[26, 23, 20, 17, 21, 24, 27, 25, 22, 19, 1, 4, 6, 3, 13, 16, 11, 14, 2, 0], [8, 5], [10, 7], [12, 9], [18, 15]]",5
29,4,4,1,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 29),(0 28)(1 21)(2 14)(3 13)(4 6)(5 8)(7 10)(9 12)(11 16)(15 18)(17 20)(19 23)(22 25)(24 27)(26 29),"[[28, 25, 22, 19, 23, 26, 29, 27, 24, 21, 1, 4, 6, 3, 13, 16, 11, 14, 2, 0], [8, 5], [10, 7], [12, 9], [18, 15], [20, 17]]",6
17,0,0,2,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 17),(0 2)(1 16)(3 13)(4 6)(5 8)(7 10)(9 12)(11 15)(14 17),"[[2, 0], [16, 13, 3, 6, 4, 1], [8, 5], [10, 7], [12, 9], [15, 17, 14, 11]]",6
17,0,1,2,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 17),(0 14)(1 17)(2 16)(3 13)(4 6)(5 8)(7 10)(9 12)(11 15),"[[14, 11, 15, 17, 1, 4, 6, 3, 13, 16, 2, 0], [8, 5], [10, 7], [12, 9]]",4
19,0,2,2,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 19),(0 17)(1 19)(2 16)(3 13)(4 6)(5 8)(7 10)(9 12)(11 15)(14 18),"[[17, 19, 1, 4, 6, 3, 13, 16, 2, 0], [8, 5], [10, 7], [12, 9], [15, 18, 14, 11]]",5
21,0,3,2,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 19)(1 21)(2 16)(3 13)(4 6)(5 8)(7 10)(9 12)(11 15)(14 18)(17 20),"[[19, 21, 1, 4, 6, 3, 13, 16, 2, 0], [8, 5], [10, 7], [12, 9], [15, 18, 14, 11], [20, 17]]",6
23,0,4,2,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 21)(1 23)(2 16)(3 13)(4 6)(5 8)(7 10)(9 12)(11 15)(14 18)(17 20)(19 22),"[[21, 23, 1, 4, 6, 3, 13, 16, 2, 0], [8, 5], [10, 7], [12, 9], [15, 18, 14, 11], [20, 17], [22, 19]]",7
17,1,0,2,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 17),(0 16)(1 14)(2 17)(3 13)(4 6)(5 8)(7 10)(9 12)(11 15),"[[16, 13, 3, 6, 4, 1, 14, 11, 15, 17, 2, 0], [8, 5], [10, 7], [12, 9]]",4
19,1,1,2,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 19),(0 18)(1 17)(2 16)(3 13)(4 6)(5 8)(7 10)(9 12)(11 15)(14 19),"[[18, 15, 11, 14, 19, 17, 1, 4, 6, 3, 13, 16, 2, 0], [8, 5], [10, 7], [12, 9]]",4
21,1,2,2,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 20)(1 19)(2 16)(3 13)(4 6)(5 8)(7 10)(9 12)(11 15)(14 18)(17 21),"[[20, 17, 21, 19, 1, 4, 6, 3, 13, 16, 2, 0], [8, 5], [10, 7], [12, 9], [15, 18, 14, 11]]",5
23,1,3,2,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 22)(1 21)(2 16)(3 13)(4 6)(5 8)(7 10)(9 12)(11 15)(14 18)(17 20)(19 23),"[[22, 19, 23, 21, 1, 4, 6, 3, 13, 16, 2, 0], [8, 5], [10, 7], [12, 9], [15, 18, 14, 11], [20, 17]]",6
25,1,4,2,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 23)(2 16)(3 13)(4 6)(5 8)(7 10)(9 12)(11 15)(14 18)(17 20)(19 22)(21 25),"[[24, 21, 25, 23, 1, 4, 6, 3, 13, 16, 2, 0], [8, 5], [10, 7], [12, 9], [15, 18, 14, 11], [20, 17], [22, 19]]",7
19,2,0,2,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 19),(0 18)(1 14)(2 17)(3 13)(4 6)(5 8)(7 10)(9 12)(11 15)(16 19),"[[18, 15, 11, 14, 1, 4, 6, 3, 13, 16, 19, 17, 2, 0], [8, 5], [10, 7], [12, 9]]",4
21,2,1,2,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 20)(1 17)(2 16)(3 13)(4 6)(5 8)(7 10)(9 12)(11 15)(14 19)(18 21),"[[20, 17, 1, 4, 6, 3, 13, 16, 2, 0], [8, 5], [10, 7], [12, 9], [15, 18, 21, 19, 14, 11]]",5
23,2,2,2,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 22)(1 19)(2 16)(3 13)(4 6)(5 8)(7 10)(9 12)(11 15)(14 18)(17 21)(20 23),"[[22, 19, 1, 4, 6, 3, 13, 16, 2, 0], [8, 5], [10, 7], [12, 9], [15, 18, 14, 11], [21, 23, 20, 17]]",6
25,2,3,2,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 25),(0 24)(1 21)(2 16)(3 13)(4 6)(5 8)(7 10)(9 12)(11 15)(14 18)(17 20)(19 23)(22 25),"[[24, 21, 1, 4, 6, 3, 13, 16, 2, 0], [8, 5], [10, 7], [12, 9], [15, 18, 14, 11], [20, 17], [23, 25, 22, 19]]",7
27,2,4,2,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 27),(0 26)(1 23)(2 16)(3 13)(4 6)(5 8)(7 10)(9 12)(11 15)(14 18)(17 20)(19 22)(21 25)(24 27),"[[26, 23, 1, 4, 6, 3, 13, 16, 2, 0], [8, 5], [10, 7], [12, 9], [15, 18, 14, 11], [20, 17], [22, 19], [25, 27, 24, 21]]",8
21,3,0,2,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 21),(0 20)(1 14)(2 17)(3 13)(4 6)(5 8)(7 10)(9 12)(11 15)(16 19)(18 21),"[[20, 17, 2, 0], [14, 11, 15, 18, 21, 19, 16, 13, 3, 6, 4, 1], [8, 5], [10, 7], [12, 9]]",5
23,3,1,2,4,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 23),(0 22)(1 17)(2 16)(3 13)(4 6)(5 8)(7 10)(9 12)(11 15)(14 19)(18 21)(20 23),"[[22, 19, 14, 11, 15, 18, 21, 23, 20, 17, 1, 4, 6, 3, 13, 16, 2, 0], [8, 5], [10, 7], [12, 9]]",4
