leaves,x0,x1,x2,x3,x4,bottom_permutation,top_permutation,permutation,orbits
33,2,2,4,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 33),(0 32)(1 29)(2 26)(3 19)(4 12)(5 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 28)(27 31)(30 33),"[[32, 29, 1, 4, 12, 9, 6, 3, 19, 22, 25, 28, 24, 21, 17, 20, 23, 26, 2, 0], [7, 10, 14, 11, 8, 5], [16, 13], [18, 15], [31, 33, 30, 27]]",5
35,2,3,4,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 35),(0 34)(1 31)(2 26)(3 19)(4 12)(5 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 28)(27 30)(29 33)(32 35),"[[34, 31, 1, 4, 12, 9, 6, 3, 19, 22, 25, 28, 24, 21, 17, 20, 23, 26, 2, 0], [7, 10, 14, 11, 8, 5], [16, 13], [18, 15], [30, 27], [33, 35, 32, 29]]",6
37,2,4,4,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 37),(0 36)(1 33)(2 26)(3 19)(4 12)(5 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 28)(27 30)(29 32)(31 35)(34 37),"[[36, 33, 1, 4, 12, 9, 6, 3, 19, 22, 25, 28, 24, 21, 17, 20, 23, 26, 2, 0], [7, 10, 14, 11, 8, 5], [16, 13], [18, 15], [30, 27], [32, 29], [35, 37, 34, 31]]",7
39,2,5,4,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 39),(0 38)(1 35)(2 26)(3 19)(4 12)(5 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 28)(27 30)(29 32)(31 34)(33 37)(36 39),"[[38, 35, 1, 4, 12, 9, 6, 3, 19, 22, 25, 28, 24, 21, 17, 20, 23, 26, 2, 0], [7, 10, 14, 11, 8, 5], [16, 13], [18, 15], [30, 27], [32, 29], [34, 31], [37, 39, 36, 33]]",8
31,3,0,4,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 31),(0 30)(1 24)(2 27)(3 19)(4 12)(5 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(26 29)(28 31),"[[30, 27, 2, 0], [24, 21, 17, 20, 23, 26, 29, 31, 28, 25, 22, 19, 3, 6, 9, 12, 4, 1], [7, 10, 14, 11, 8, 5], [16, 13], [18, 15]]",5
33,3,1,4,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 33),(0 32)(1 27)(2 26)(3 19)(4 12)(5 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 29)(28 31)(30 33),"[[32, 29, 24, 21, 17, 20, 23, 26, 2, 0], [27, 30, 33, 31, 28, 25, 22, 19, 3, 6, 9, 12, 4, 1], [7, 10, 14, 11, 8, 5], [16, 13], [18, 15]]",5
35,3,2,4,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 35),(0 34)(1 29)(2 26)(3 19)(4 12)(5 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 28)(27 31)(30 33)(32 35),"[[34, 31, 27, 30, 33, 35, 32, 29, 1, 4, 12, 9, 6, 3, 19, 22, 25, 28, 24, 21, 17, 20, 23, 26, 2, 0], [7, 10, 14, 11, 8, 5], [16, 13], [18, 15]]",4
37,3,3,4,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 37),(0 36)(1 31)(2 26)(3 19)(4 12)(5 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 28)(27 30)(29 33)(32 35)(34 37),"[[36, 33, 29, 32, 35, 37, 34, 31, 1, 4, 12, 9, 6, 3, 19, 22, 25, 28, 24, 21, 17, 20, 23, 26, 2, 0], [7, 10, 14, 11, 8, 5], [16, 13], [18, 15], [30, 27]]",5
39,3,4,4,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 39),(0 38)(1 33)(2 26)(3 19)(4 12)(5 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 28)(27 30)(29 32)(31 35)(34 37)(36 39),"[[38, 35, 31, 34, 37, 39, 36, 33, 1, 4, 12, 9, 6, 3, 19, 22, 25, 28, 24, 21, 17, 20, 23, 26, 2, 0], [7, 10, 14, 11, 8, 5], [16, 13], [18, 15], [30, 27], [32, 29]]",6
41,3,5,4,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 41),(0 40)(1 35)(2 26)(3 19)(4 12)(5 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 28)(27 30)(29 32)(31 34)(33 37)(36 39)(38 41),"[[40, 37, 33, 36, 39, 41, 38, 35, 1, 4, 12, 9, 6, 3, 19, 22, 25, 28, 24, 21, 17, 20, 23, 26, 2, 0], [7, 10, 14, 11, 8, 5], [16, 13], [18, 15], [30, 27], [32, 29], [34, 31]]",7
33,4,0,4,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 33),(0 32)(1 24)(2 27)(3 19)(4 12)(5 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(26 29)(28 31)(30 33),"[[32, 29, 26, 23, 20, 17, 21, 24, 1, 4, 12, 9, 6, 3, 19, 22, 25, 28, 31, 33, 30, 27, 2, 0], [7, 10, 14, 11, 8, 5], [16, 13], [18, 15]]",4
35,4,1,4,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 35),(0 34)(1 27)(2 26)(3 19)(4 12)(5 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 29)(28 31)(30 33)(32 35),"[[34, 31, 28, 25, 22, 19, 3, 6, 9, 12, 4, 1, 27, 30, 33, 35, 32, 29, 24, 21, 17, 20, 23, 26, 2, 0], [7, 10, 14, 11, 8, 5], [16, 13], [18, 15]]",4
37,4,2,4,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 37),(0 36)(1 29)(2 26)(3 19)(4 12)(5 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 28)(27 31)(30 33)(32 35)(34 37),"[[36, 33, 30, 27, 31, 34, 37, 35, 32, 29, 1, 4, 12, 9, 6, 3, 19, 22, 25, 28, 24, 21, 17, 20, 23, 26, 2, 0], [7, 10, 14, 11, 8, 5], [16, 13], [18, 15]]",4
39,4,3,4,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 39),(0 38)(1 31)(2 26)(3 19)(4 12)(5 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 28)(27 30)(29 33)(32 35)(34 37)(36 39),"[[38, 35, 32, 29, 33, 36, 39, 37, 34, 31, 1, 4, 12, 9, 6, 3, 19, 22, 25, 28, 24, 21, 17, 20, 23, 26, 2, 0], [7, 10, 14, 11, 8, 5], [16, 13], [18, 15], [30, 27]]",5
41,4,4,4,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 41),(0 40)(1 33)(2 26)(3 19)(4 12)(5 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 28)(27 30)(29 32)(31 35)(34 37)(36 39)(38 41),"[[40, 37, 34, 31, 35, 38, 41, 39, 36, 33, 1, 4, 12, 9, 6, 3, 19, 22, 25, 28, 24, 21, 17, 20, 23, 26, 2, 0], [7, 10, 14, 11, 8, 5], [16, 13], [18, 15], [30, 27], [32, 29]]",6
43,4,5,4,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 43),(0 42)(1 35)(2 26)(3 19)(4 12)(5 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 28)(27 30)(29 32)(31 34)(33 37)(36 39)(38 41)(40 43),"[[42, 39, 36, 33, 37, 40, 43, 41, 38, 35, 1, 4, 12, 9, 6, 3, 19, 22, 25, 28, 24, 21, 17, 20, 23, 26, 2, 0], [7, 10, 14, 11, 8, 5], [16, 13], [18, 15], [30, 27], [32, 29], [34, 31]]",7
35,5,0,4,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 35),(0 34)(1 24)(2 27)(3 19)(4 12)(5 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(26 29)(28 31)(30 33)(32 35),"[[34, 31, 28, 25, 22, 19, 3, 6, 9, 12, 4, 1, 24, 21, 17, 20, 23, 26, 29, 32, 35, 33, 30, 27, 2, 0], [7, 10, 14, 11, 8, 5], [16, 13], [18, 15]]",4
37,5,1,4,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 37),(0 36)(1 27)(2 26)(3 19)(4 12)(5 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 29)(28 31)(30 33)(32 35)(34 37),"[[36, 33, 30, 27, 1, 4, 12, 9, 6, 3, 19, 22, 25, 28, 31, 34, 37, 35, 32, 29, 24, 21, 17, 20, 23, 26, 2, 0], [7, 10, 14, 11, 8, 5], [16, 13], [18, 15]]",4
39,5,2,4,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 39),(0 38)(1 29)(2 26)(3 19)(4 12)(5 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 28)(27 31)(30 33)(32 35)(34 37)(36 39),"[[38, 35, 32, 29, 1, 4, 12, 9, 6, 3, 19, 22, 25, 28, 24, 21, 17, 20, 23, 26, 2, 0], [7, 10, 14, 11, 8, 5], [16, 13], [18, 15], [31, 34, 37, 39, 36, 33, 30, 27]]",5
41,5,3,4,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 41),(0 40)(1 31)(2 26)(3 19)(4 12)(5 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 28)(27 30)(29 33)(32 35)(34 37)(36 39)(38 41),"[[40, 37, 34, 31, 1, 4, 12, 9, 6, 3, 19, 22, 25, 28, 24, 21, 17, 20, 23, 26, 2, 0], [7, 10, 14, 11, 8, 5], [16, 13], [18, 15], [30, 27], [33, 36, 39, 41, 38, 35, 32, 29]]",6
43,5,4,4,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 43),(0 42)(1 33)(2 26)(3 19)(4 12)(5 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 28)(27 30)(29 32)(31 35)(34 37)(36 39)(38 41)(40 43),"[[42, 39, 36, 33, 1, 4, 12, 9, 6, 3, 19, 22, 25, 28, 24, 21, 17, 20, 23, 26, 2, 0], [7, 10, 14, 11, 8, 5], [16, 13], [18, 15], [30, 27], [32, 29], [35, 38, 41, 43, 40, 37, 34, 31]]",7
45,5,5,4,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 42)(41 44)(43 45),(0 44)(1 35)(2 26)(3 19)(4 12)(5 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 28)(27 30)(29 32)(31 34)(33 37)(36 39)(38 41)(40 43)(42 45),"[[44, 41, 38, 35, 1, 4, 12, 9, 6, 3, 19, 22, 25, 28, 24, 21, 17, 20, 23, 26, 2, 0], [7, 10, 14, 11, 8, 5], [16, 13], [18, 15], [30, 27], [32, 29], [34, 31], [37, 40, 43, 45, 42, 39, 36, 33]]",8
29,0,0,5,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 29),(0 2)(1 28)(3 19)(4 12)(5 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 27)(26 29),"[[2, 0], [28, 25, 22, 19, 3, 6, 9, 12, 4, 1], [7, 10, 14, 11, 8, 5], [16, 13], [18, 15], [21, 24, 27, 29, 26, 23, 20, 17]]",6
29,0,1,5,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 29),(0 26)(1 29)(2 28)(3 19)(4 12)(5 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 27),"[[26, 23, 20, 17, 21, 24, 27, 29, 1, 4, 12, 9, 6, 3, 19, 22, 25, 28, 2, 0], [7, 10, 14, 11, 8, 5], [16, 13], [18, 15]]",4
31,0,2,5,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 31),(0 29)(1 31)(2 28)(3 19)(4 12)(5 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 27)(26 30),"[[29, 31, 1, 4, 12, 9, 6, 3, 19, 22, 25, 28, 2, 0], [7, 10, 14, 11, 8, 5], [16, 13], [18, 15], [21, 24, 27, 30, 26, 23, 20, 17]]",5
33,0,3,5,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 33),(0 31)(1 33)(2 28)(3 19)(4 12)(5 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 27)(26 30)(29 32),"[[31, 33, 1, 4, 12, 9, 6, 3, 19, 22, 25, 28, 2, 0], [7, 10, 14, 11, 8, 5], [16, 13], [18, 15], [21, 24, 27, 30, 26, 23, 20, 17], [32, 29]]",6
35,0,4,5,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 35),(0 33)(1 35)(2 28)(3 19)(4 12)(5 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 27)(26 30)(29 32)(31 34),"[[33, 35, 1, 4, 12, 9, 6, 3, 19, 22, 25, 28, 2, 0], [7, 10, 14, 11, 8, 5], [16, 13], [18, 15], [21, 24, 27, 30, 26, 23, 20, 17], [32, 29], [34, 31]]",7
37,0,5,5,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 37),(0 35)(1 37)(2 28)(3 19)(4 12)(5 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 27)(26 30)(29 32)(31 34)(33 36),"[[35, 37, 1, 4, 12, 9, 6, 3, 19, 22, 25, 28, 2, 0], [7, 10, 14, 11, 8, 5], [16, 13], [18, 15], [21, 24, 27, 30, 26, 23, 20, 17], [32, 29], [34, 31], [36, 33]]",8
29,1,0,5,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 29),(0 28)(1 26)(2 29)(3 19)(4 12)(5 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 27),"[[28, 25, 22, 19, 3, 6, 9, 12, 4, 1, 26, 23, 20, 17, 21, 24, 27, 29, 2, 0], [7, 10, 14, 11, 8, 5], [16, 13], [18, 15]]",4
31,1,1,5,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 31),(0 30)(1 29)(2 28)(3 19)(4 12)(5 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 27)(26 31),"[[30, 27, 24, 21, 17, 20, 23, 26, 31, 29, 1, 4, 12, 9, 6, 3, 19, 22, 25, 28, 2, 0], [7, 10, 14, 11, 8, 5], [16, 13], [18, 15]]",4
33,1,2,5,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 33),(0 32)(1 31)(2 28)(3 19)(4 12)(5 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 27)(26 30)(29 33),"[[32, 29, 33, 31, 1, 4, 12, 9, 6, 3, 19, 22, 25, 28, 2, 0], [7, 10, 14, 11, 8, 5], [16, 13], [18, 15], [21, 24, 27, 30, 26, 23, 20, 17]]",5
35,1,3,5,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 35),(0 34)(1 33)(2 28)(3 19)(4 12)(5 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 27)(26 30)(29 32)(31 35),"[[34, 31, 35, 33, 1, 4, 12, 9, 6, 3, 19, 22, 25, 28, 2, 0], [7, 10, 14, 11, 8, 5], [16, 13], [18, 15], [21, 24, 27, 30, 26, 23, 20, 17], [32, 29]]",6
37,1,4,5,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 37),(0 36)(1 35)(2 28)(3 19)(4 12)(5 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 27)(26 30)(29 32)(31 34)(33 37),"[[36, 33, 37, 35, 1, 4, 12, 9, 6, 3, 19, 22, 25, 28, 2, 0], [7, 10, 14, 11, 8, 5], [16, 13], [18, 15], [21, 24, 27, 30, 26, 23, 20, 17], [32, 29], [34, 31]]",7
39,1,5,5,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 39),(0 38)(1 37)(2 28)(3 19)(4 12)(5 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 27)(26 30)(29 32)(31 34)(33 36)(35 39),"[[38, 35, 39, 37, 1, 4, 12, 9, 6, 3, 19, 22, 25, 28, 2, 0], [7, 10, 14, 11, 8, 5], [16, 13], [18, 15], [21, 24, 27, 30, 26, 23, 20, 17], [32, 29], [34, 31], [36, 33]]",8
31,2,0,5,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 31),(0 30)(1 26)(2 29)(3 19)(4 12)(5 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 27)(28 31),"[[30, 27, 24, 21, 17, 20, 23, 26, 1, 4, 12, 9, 6, 3, 19, 22, 25, 28, 31, 29, 2, 0], [7, 10, 14, 11, 8, 5], [16, 13], [18, 15]]",4
33,2,1,5,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 33),(0 32)(1 29)(2 28)(3 19)(4 12)(5 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 27)(26 31)(30 33),"[[32, 29, 1, 4, 12, 9, 6, 3, 19, 22, 25, 28, 2, 0], [7, 10, 14, 11, 8, 5], [16, 13], [18, 15], [21, 24, 27, 30, 33, 31, 26, 23, 20, 17]]",5
35,2,2,5,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 35),(0 34)(1 31)(2 28)(3 19)(4 12)(5 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 27)(26 30)(29 33)(32 35),"[[34, 31, 1, 4, 12, 9, 6, 3, 19, 22, 25, 28, 2, 0], [7, 10, 14, 11, 8, 5], [16, 13], [18, 15], [21, 24, 27, 30, 26, 23, 20, 17], [33, 35, 32, 29]]",6
37,2,3,5,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 37),(0 36)(1 33)(2 28)(3 19)(4 12)(5 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 27)(26 30)(29 32)(31 35)(34 37),"[[36, 33, 1, 4, 12, 9, 6, 3, 19, 22, 25, 28, 2, 0], [7, 10, 14, 11, 8, 5], [16, 13], [18, 15], [21, 24, 27, 30, 26, 23, 20, 17], [32, 29], [35, 37, 34, 31]]",7
39,2,4,5,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 39),(0 38)(1 35)(2 28)(3 19)(4 12)(5 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 27)(26 30)(29 32)(31 34)(33 37)(36 39),"[[38, 35, 1, 4, 12, 9, 6, 3, 19, 22, 25, 28, 2, 0], [7, 10, 14, 11, 8, 5], [16, 13], [18, 15], [21, 24, 27, 30, 26, 23, 20, 17], [32, 29], [34, 31], [37, 39, 36, 33]]",8
41,2,5,5,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 40)(39 41),(0 40)(1 37)(2 28)(3 19)(4 12)(5 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 27)(26 30)(29 32)(31 34)(33 36)(35 39)(38 41),"[[40, 37, 1, 4, 12, 9, 6, 3, 19, 22, 25, 28, 2, 0], [7, 10, 14, 11, 8, 5], [16, 13], [18, 15], [21, 24, 27, 30, 26, 23, 20, 17], [32, 29], [34, 31], [36, 33], [39, 41, 38, 35]]",9
33,3,0,5,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 33),(0 32)(1 26)(2 29)(3 19)(4 12)(5 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 27)(28 31)(30 33),"[[32, 29, 2, 0], [26, 23, 20, 17, 21, 24, 27, 30, 33, 31, 28, 25, 22, 19, 3, 6, 9, 12, 4, 1], [7, 10, 14, 11, 8, 5], [16, 13], [18, 15]]",5
35,3,1,5,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 35),(0 34)(1 29)(2 28)(3 19)(4 12)(5 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 27)(26 31)(30 33)(32 35),"[[34, 31, 26, 23, 20, 17, 21, 24, 27, 30, 33, 35, 32, 29, 1, 4, 12, 9, 6, 3, 19, 22, 25, 28, 2, 0], [7, 10, 14, 11, 8, 5], [16, 13], [18, 15]]",4
37,3,2,5,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 37),(0 36)(1 31)(2 28)(3 19)(4 12)(5 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 27)(26 30)(29 33)(32 35)(34 37),"[[36, 33, 29, 32, 35, 37, 34, 31, 1, 4, 12, 9, 6, 3, 19, 22, 25, 28, 2, 0], [7, 10, 14, 11, 8, 5], [16, 13], [18, 15], [21, 24, 27, 30, 26, 23, 20, 17]]",5
39,3,3,5,4,3,(0 2)(1 4)(3 6)(5 8)(7 10)(9 12)(11 14)(13 16)(15 18)(17 20)(19 22)(21 24)(23 26)(25 28)(27 30)(29 32)(31 34)(33 36)(35 38)(37 39),(0 38)(1 33)(2 28)(3 19)(4 12)(5 7)(6 9)(8 11)(10 14)(13 16)(15 18)(17 21)(20 23)(22 25)(24 27)(26 30)(29 32)(31 35)(34 37)(36 39),"[[38, 35, 31, 34, 37, 39, 36, 33, 1, 4, 12, 9, 6, 3, 19, 22, 25, 28, 2, 0], [7, 10, 14, 11, 8, 5], [16, 13], [18, 15], [21, 24, 27, 30, 26, 23, 20, 17], [32, 29]]",6
